TopSpeed_KmH,Range_Km,Efficiency_WhKm,FastCharge_KmH,RapidCharge,PowerTrain,PlugType,Formation_Energy,Above_Hull,Band_Gap,Temp,Density,Volume,HasBandstructure,Crystal_System,Discharge_Time,Decrement,Max_Voltage_Discharging,Min_Voltage_Charging,Time_constant_current,Charging_time,RUL
167,365,175,320,1,3,1,-2.971,0.037,3.262,30,2.735,1178.251,0,2,2003.25,675.2,3.992,3.449,5336.38,8675.59,915
200,420,207,500,1,1,1,-2.743,0.038,2.78,92,3.104,983.89,0,2,2001.22,675.2,3.992,3.45,5336.34,8663.38,914
150,250,168,330,1,3,1,-2.582,0.04,1.989,28,3.634,283.063,1,2,1999.81,675.5752,3.991,3.451,5336.31,8671.97,913
160,340,171,470,1,2,1,-2.58,0.042,2.87,28,2.914,353,1,2,1998.75,673.6,3.992,3.451,5336.34,8668.19,912
157,230,170,220,1,3,1,-2.952,0.043,3.053,32,2.798,397.806,1,2,1997.06,673.6,3.992,3.451,5336.31,8680.31,911
190,325,222,420,1,2,1,-2.603,0.046,3.129,26,3.414,285.751,1,2,1996,672,3.992,3.451,5300.22,8657.47,910
160,330,191,440,1,3,1,-2.904,0.05,3.152,100,2.651,1338.234,0,2,1994.91,672,3.992,3.451,5300.31,8638.31,909
210,335,258,540,1,1,1,-2.77,0.051,2.981,80,3.098,921.698,0,2,1993.31,672,3.991,3.451,5300.34,8636.97,908
200,325,194,440,1,1,1,-2.569,0.052,2.833,28,2.869,358.537,1,2,1992.16,670.4,3.991,3.451,5300.38,8640.56,907
200,375,232,450,1,1,1,-2.566,0.055,2.63,28,2.882,356.872,1,2,1990.62,670.4,3.991,3.451,5300.28,8640.44,906
190,400,238,480,1,1,1,-2.571,0.056,2.78,64,2.875,747.562,1,2,1989.94,666.4,3.991,3.453,5300.31,8681.19,905
233,450,161,940,1,1,1,-2.565,0.057,2.855,56,2.874,715.92,1,2,1987.56,668.8,3.991,3.453,5300.31,8610,904
160,270,167,250,1,2,1,-2.691,0.057,2.512,52,2.89,562.749,1,2,1985.56,657.625,3.999,3.702,5257.06,8737.12,903
210,400,181,620,1,1,1,-2.564,0.058,2.73,28,2.856,360.121,1,2,200892.99,99536.9265,4.269,3.279,80526.56,80526.56,902
180,360,206,560,1,2,1,-2.748,0.058,2.917,66,2.723,811.767,1,2,2010.88,666,3.983,3.434,5804.35,9386.14,901
145,170,168,190,1,2,1,-2.563,0.059,2.551,28,2.966,346.859,1,2,2014.4,674.4,3.987,3.458,5336.48,8762.21,900
250,610,180,620,1,1,1,-2.142,0.062,1.438,31,4.186,287.012,1,2,2012.29,672,3.987,3.456,5372.32,8765.15,899
150,190,168,220,1,3,1,-2.757,0.064,3.23,40,2.375,601.224,1,2,2009.31,668,3.987,3.458,5336.35,8738.72,898
150,275,164,420,1,3,1,-2.918,0.067,3.155,96,2.527,1257.084,0,2,2006.66,668,3.987,3.458,5336.32,8725.21,897
225,310,153,650,1,2,1,-2.554,0.068,2.603,28,2.934,350.638,1,2,2003.97,668,3.988,3.458,5336.35,8736.58,896
180,400,193,540,1,1,1,-2.858,0.069,3.182,52,2.676,682.572,1,2,2000.64,666,3.988,3.458,5336.35,8712.19,895
180,370,216,440,1,1,1,-2.551,0.07,2.631,28,2.984,344.706,1,2,1998.11,660,3.988,3.459,5300.38,8707.16,894
144,220,164,230,1,3,2,-2.365,0.072,2.493,11,2.625,157.939,1,2,1995.24,662.4,3.987,3.46,5300.35,8718.31,893
167,400,160,380,1,3,1,-2.899,0.076,3.435,68,2.323,977.912,0,2,1992.42,662.4,3.987,3.46,5300.35,8691.45,892
200,450,178,650,1,2,1,-2.546,0.076,1.311,14,3.898,131.954,1,2,1989.82,658.4,3.987,3.46,5300.25,8684.06,891
165,250,153,210,1,3,1,-2.73,0.076,2.624,66,3.023,731.236,1,2,1986.75,658.8,3.987,3.461,5300.35,8650.37,890
160,440,175,590,1,2,1,-2.573,0.076,2.7,26,3.039,320.953,1,2,1985.02,656.8,3.987,3.461,5264.38,8667.87,889
260,375,223,780,1,1,1,-2.69,0.077,3.087,64,3.128,751.301,1,2,1982.75,656.8,3.988,3.461,5264.34,8624.83,888
130,195,166,170,1,3,1,-2.544,0.078,1.873,28,3.34,307.957,1,2,1981.09,656.8,3.988,3.461,5264.33,8654.41,887
140,220,193,260,1,3,1,-2.69,0.078,3.114,64,2.573,913.228,0,2,1978.81,654,3.987,3.462,5264.36,8622.47,886
150,185,156,260,1,3,1,-2.544,0.078,2.38,28,2.872,358.225,1,2,1976.89,655.2,3.987,3.461,5264.36,8656.77,885
150,275,164,420,1,3,1,-2.726,0.08,2.88,66,3.017,732.676,1,2,1974.08,652,3.987,3.462,5228.31,8620.47,884
217,425,171,930,1,1,1,-2.539,0.083,1.791,56,2.96,694.96,1,2,1972.78,652,3.987,3.462,5228.31,8642.33,883
160,290,179,230,1,2,1,-2.348,0.089,2.223,66,2.98,834.696,1,2,1971.36,653.6,3.987,3.482,5228.34,8640.55,882
240,425,197,850,1,1,1,-2.647,0.092,3.04,34,2.286,537.355,1,2,1969.59,651.6,3.987,3.463,5228.34,8621.08,881
261,435,167,910,1,1,1,-2.981,0.093,2.647,58,2.807,1077.384,0,2,1968.67,651.6,3.987,3.463,5228.34,8648.67,880
160,420,183,560,1,2,1,-2.598,0.094,2.082,38,2.655,1374.684,0,2,1966.28,650,3.987,3.463,5228.34,8596.86,879
160,350,166,490,1,2,1,-2.527,0.095,2.128,56,2.635,780.749,1,2,1962.97,640.812,3.994,3.702,5172.98,8750,878
180,375,200,470,1,1,1,-2.339,0.111,0.033,60,3.442,628.652,0,2,1962.94,640,3.981,3.781,5120.34,8671.41,877
150,235,161,270,1,2,1,-2.342,0.112,0,36,3.125,377.974,1,2,1969.38,648,3.986,3.469,5192.31,8630.66,876
150,250,180,380,1,3,1,-2.836,0.122,2.611,52,2.508,1248.278,0,2,1968.06,652,3.986,3.464,5228.38,8619.94,875
190,280,231,450,1,1,1,-2.532,0.005,2.72,16,3.249,168.54,1,2,1966.09,648,3.986,3.464,5228.31,8622.12,874
167,370,173,350,1,3,1,-2.532,0.005,2.918,32,3.181,344.33,1,2,1963.03,646.4,3.986,3.464,5192.38,8609.84,873
135,315,165,230,1,3,1,-2.532,0.005,2.994,32,3.148,347.939,1,2,1961.22,644.4,3.986,3.464,5192.31,8647.53,872
210,750,267,710,1,1,1,-2.531,0.006,2.841,32,3.231,338.972,1,2,1958.5,644.8,3.985,3.465,5192.41,8616.53,871
150,180,178,240,1,3,1,-2.527,0.01,2.8,16,3.104,176.442,1,2,1956.41,642,3.985,3.466,5192.34,8615.66,870
157,325,172,390,1,3,2,-2.729,0.012,2.973,22,2.888,258.73,1,2,1955.03,640.8,3.986,3.466,5156.34,8619.97,869
160,270,193,190,1,3,2,-2.523,0.014,2.693,32,3.159,346.674,1,2,1953.62,642,3.986,3.465,5156.31,8601.12,868
160,425,181,570,1,2,1,-2.522,0.015,2.757,32,3.226,339.508,1,2,1951.09,643.232,3.986,3.466,5156.31,8593.88,867
140,310,168,230,1,3,1,-2.418,0.033,1.176,40,2.941,424.186,1,2,1950.19,639.2,3.985,3.466,5156.31,8615.75,866
200,350,171,440,1,1,1,-2.376,0.06,1.422,28,3.033,345.946,1,2,1948.62,640,3.985,3.466,5156.34,8600.94,865
250,515,184,560,1,1,0,-2.374,0.062,1.265,14,2.98,176.01,1,2,1946.91,639.6,3.985,3.466,5156.38,8576.12,864
155,255,154,210,1,3,1,-2.371,0.065,1.398,28,2.985,351.446,1,2,1945.41,637.6,3.985,3.467,5156.38,8613.12,863
200,380,228,610,1,1,1,-2.675,0.065,2.969,66,2.861,783.351,1,2,1943.84,638,3.985,3.467,5120.31,8592.59,862
130,195,166,170,1,3,1,-2.37,0.066,1.194,56,3.014,696.129,1,2,1942.44,636,3.984,3.468,5120.31,8568.91,861
130,195,166,170,1,3,1,-2.369,0.067,1.31,56,3.029,692.711,1,2,1941.44,636,3.984,3.468,5120.28,8556.66,860
167,365,175,340,1,3,1,-2.467,0.07,2.916,64,3.046,719.179,1,2,1940.31,636.032,3.984,3.467,5120.31,8569.16,859
150,335,173,210,1,3,1,-2.455,0.07,2.344,26,3.213,309.993,1,2,1938.59,634.4,3.984,3.467,5120.25,8534.22,858
250,365,195,730,1,1,1,-2.365,0.07,1.527,28,3.029,346.421,0,2,1937.28,632.4,3.984,3.468,5120.41,8578.84,857
150,575,104,540,1,1,1,-2.453,0.072,2.84,26,3.579,278.304,1,2,1935.62,632.8,3.983,3.468,5120.34,8583.72,856
150,335,188,350,1,3,1,-2.858,0.075,3.273,68,2.37,967.213,1,2,1932,634,3.983,3.47,5084.38,8580.88,855
200,365,237,590,1,1,1,-2.591,0.076,2.744,64,2.658,899.635,1,2,1928.62,624,3.991,3.709,5061,8671.06,854
410,970,206,920,1,1,1,-2.353,0.082,1.411,28,3.112,337.098,1,2,1936.42,628,3.977,3.787,5012.35,8612.35,853
150,255,176,390,1,3,1,-2.352,0.083,0.77,28,3.736,280.858,1,2,1936.8,628.8,3.979,3.472,5084.26,8606.98,852
160,420,183,560,1,2,1,-2.352,0.083,1.367,28,2.935,357.496,1,2,1939.39,633.6,3.982,3.471,5084.32,8613.47,851
250,450,211,490,1,1,0,-2.351,0.084,0.871,14,3.762,139.432,1,2,1937.95,633.6,3.982,3.469,5120.25,8611.84,850
145,170,168,190,1,2,1,-2.351,0.084,1.323,28,3,349.762,1,2,1934.85,630,3.982,3.469,5084.32,8576.74,849
150,250,180,380,1,3,1,-2.574,0.094,2.842,64,3.249,735.894,1,2,1934.24,630,3.982,3.471,5084.23,8597.22,848
135,130,164,560,0,2,0,-2.339,0.097,0.736,28,3.605,291.06,1,2,1932,628,3.982,3.47,5084.32,8594.79,847
150,250,180,380,1,3,1,-2.327,0.109,0.702,28,3.203,327.583,1,2,1930.66,628,3.981,3.47,5084.35,8607.04,846
261,505,188,550,1,1,0,-2.291,0.144,0.511,14,4.15,126.395,1,2,1927.2,626.4,3.98,3.471,5084.35,8560.48,845
135,255,161,230,1,3,1,-2.012,0.19,0.717,22,3.927,216.338,1,2,1926.2,626.4,3.981,3.471,5084.35,8581.86,844
241,410,177,900,1,1,1,-2.904,0.012,0.904,38,3.098,441.742,1,3,1923.91,624.8,3.98,3.473,5048.25,8543.45,843
160,440,198,520,1,3,1,-2.755,0.019,2.346,46,3.481,528.536,1,3,1922.37,624.8,3.98,3.471,5048.29,8566.4,842
200,365,232,340,1,1,1,-2.946,0.02,3.286,44,3.009,521.131,1,3,1921.02,622,3.98,3.471,5048.35,8548.57,841
180,450,200,430,1,2,1,-2.194,0.028,0.311,63,4.093,595.723,0,3,1919.56,622,3.98,3.472,5048.34,8567.36,840
250,425,197,890,1,1,1,-2.69,0.031,0,25,3.434,302.156,1,3,1918.12,623.2,3.98,3.473,5048.36,8553.19,839
123,190,200,190,1,3,1,-2.894,0.043,2.865,54,3.012,665.118,1,3,1916.39,619.2124,3.98,3.473,5048.36,8557.92,838
190,460,261,710,1,1,1,-2.736,0.045,2.164,28,2.985,381.117,1,3,1914.77,620,3.979,3.473,5048.23,8537.67,837
130,160,194,710,0,3,0,-2.61,0.05,2.045,45,3.062,590.331,1,3,1913.31,621.6,3.98,3.474,5012.31,8547.91,836
180,430,209,410,1,1,1,-2.958,0.054,3.036,34,2.633,430.361,1,3,1912,617.6,3.979,3.473,5012.34,8552.03,835
160,230,165,260,1,2,1,-2.801,0.059,0.714,80,3.314,858.022,1,3,1910.05,620,3.979,3.474,5012.34,8519.27,834
160,400,193,540,1,1,1,-2.172,0.059,0.348,56,4.201,607.507,1,3,1908.97,620,3.979,3.475,5012.34,8513.31,833
250,385,217,770,1,1,1,-2.847,0.069,0,38,2.897,472.42,1,3,1908.06,616,3.979,3.475,5014.5,8529.51,832
190,390,244,460,1,1,1,-2.372,0.07,1.154,32,3.706,290.951,1,3,1906.72,616,3.979,3.475,5012.34,8489.94,831
140,225,156,270,1,3,1,-2.872,0.082,2.655,14,2.497,186.943,1,3,1904,609.593,3.987,3.712,4970.02,8630.66,830
155,235,167,230,1,3,1,-2.868,0.09,1.055,26,2.963,307.264,0,3,1907.16,611.2,3.976,3.789,4940.31,8589.75,829
180,410,188,550,1,1,1,-2.605,0.09,0,15,2.938,177.985,1,3,1908.06,614.4,3.978,3.48,5012.31,8566,828
130,95,176,550,0,2,0,-2.439,0.092,0.361,56,3.909,566.407,0,3,1908.34,614.4,3.978,3.478,5012.34,8534.06,827
180,340,206,360,1,1,1,-2.58,0.098,0.995,28,3.294,310.44,1,3,1908.62,616,3.979,3.477,5012.38,8532.47,826
260,390,215,810,1,1,1,-2.68,0.099,1.161,13,2.709,149.499,1,3,1907.03,616,3.979,3.476,5012.31,8545.47,825
160,340,171,470,1,2,1,-2.577,0.1,0.409,28,2.984,342.663,1,3,1903.66,614.4,3.979,3.476,5012.34,8523.25,824
250,440,216,480,1,1,0,-2.837,0.013,1.892,38,3.189,431.059,1,3,1900.97,612,3.978,3.478,4976.31,8496.94,823
130,100,167,480,0,2,0,-2.791,0.03,3.056,20,2.2,324.509,1,3,1900.5,612,3.979,3.478,4976.22,8533.19,822
180,360,194,380,1,2,1,-2.79,0.031,2.427,30,3.193,335.392,1,3,1898.62,608,3.979,3.479,4976.38,8546.41,821
140,330,273,290,1,3,1,-2.563,0.031,0,25,3.492,299.319,1,3,1896.72,608.8,3.979,3.479,4976.31,8509.81,820
150,250,168,330,1,3,1,-2.896,0.032,3.342,26,2.76,330.953,0,3,1895.94,608.8,3.978,3.479,4976.38,8536.88,819
180,390,256,740,1,2,1,-2.632,0.032,3.118,46,3.599,514.551,0,3,1894.53,608.8,3.979,3.479,4976.38,8510.03,818
190,295,219,470,1,1,1,-2.875,0.034,3.394,44,3.086,510.174,1,3,1893.53,610,3.979,3.479,4940.22,8541.72,817
180,400,193,540,1,1,1,-2.785,0.036,2.596,80,3.251,878.288,0,3,1890.94,607.2,3.978,3.478,4940.38,8508.56,816
160,320,181,440,1,2,1,-2.585,0.039,1.626,15,2.951,178.21,1,3,1889.97,608,3.978,3.48,4940.31,8522.81,815
210,320,270,510,1,1,1,-2.886,0.041,3.16,26,2.703,337.873,1,3,1888.47,605.6,3.978,3.48,4940.34,8492.47,814
130,95,176,320,0,2,0,-2.694,0.044,2.325,34,2.821,435.364,1,3,1886.81,606,3.978,3.48,4940.38,8492.09,813
167,365,175,320,1,3,1,-2.691,0.046,0,77,2.868,846.546,0,3,1885.31,604.0213333,3.977,3.48,4940.38,8464.12,812
200,420,207,500,1,1,1,-2.62,0.049,2.117,28,3.101,369.232,1,3,1885.44,604,3.978,3.48,4940.38,8518.72,811
150,250,168,330,1,3,1,-2.817,0.05,2.826,54,3.088,651.656,1,3,1883.34,600,3.977,3.48,4940.34,8517.88,810
160,340,171,470,1,2,1,-2.482,0.051,2.23,45,3.204,568.378,1,3,1881.53,602,3.977,3.481,4904.34,8495.53,809
157,230,170,220,1,3,1,-2.468,0.058,0.631,42,3.133,570.329,1,3,1879.31,598.4,3.977,3.482,4904.38,8457.62,808
190,325,222,420,1,2,1,-2.565,0.059,1.14,15,3.034,173.298,1,3,1877.69,598.4,3.977,3.482,4904.31,8484.19,807
160,330,191,440,1,3,1,-2.144,0.06,1.955,31,3.232,371.739,1,3,1873.94,595.188,3.984,3.714,4865,8602.12,806
210,335,258,540,1,1,1,-2.595,0.063,3.736,17,2.678,174.618,1,3,198748.44,192077.023,4.266,3.29,78255.55,78255.55,805
200,325,194,440,1,1,1,-2.911,0.064,3.079,34,2.633,431.422,0,3,1912.74,604,3.973,3.474,5552.32,9509.6,804
200,375,232,450,1,1,1,-2.558,0.066,0.931,30,2.911,361.337,1,3,1919.26,614,3.977,3.486,5012.35,8624.83,803
190,400,238,480,1,1,1,-2.859,0.068,2.413,26,2.896,315.39,0,3,1918.98,614,3.977,3.484,5048.32,8596.48,802
233,450,161,940,1,1,1,-2.555,0.069,1.854,15,2.925,179.798,1,3,1916.86,613.6,3.978,3.484,5048.32,8564.38,801
160,270,167,250,1,2,1,-2.551,0.071,2.292,28,2.969,346.461,1,3,1915.1,612,3.978,3.485,5048.35,8580.9,800
210,400,181,620,1,1,1,-2.356,0.071,1.851,14,3.787,122.581,1,3,1911.9,613.6,3.978,3.485,5048.32,8540.1,799
180,360,206,560,1,2,1,-2.647,0.072,2.373,41,2.501,593.87,1,3,1909.73,608,3.978,3.485,5012.22,8550.15,798
145,170,168,190,1,2,1,-2.646,0.072,2.598,41,2.546,583.402,1,3,1906.81,609.6,3.978,3.485,5012.32,8512.1,797
250,610,180,620,1,1,1,-2.646,0.073,2.391,41,2.55,582.533,1,3,1903.68,606,3.978,3.485,5012.32,8521.09,796
150,190,168,220,1,3,1,-2.833,0.076,3.041,14,2.524,185.499,1,3,1913.92,618,3.981,3.486,5012.35,8533.6,795
150,275,164,420,1,3,1,-2.768,0.081,0,38,2.958,464.73,1,3,1899.74,609.6,3.979,3.48,5012.31,8526.72,794
225,310,153,650,1,2,1,-2.633,0.082,0.054,33,2.777,438.109,1,3,1895.55,604,3.978,3.486,4976.32,8489.34,793
180,400,193,540,1,1,1,-2.826,0.082,0,28,2.507,373.616,1,3,1892.89,604,3.978,3.486,4976.31,8481.77,792
180,370,216,440,1,1,1,-2.486,0.083,2.254,20,3.575,171.619,1,3,1890.51,602,3.978,3.487,4976.34,8482.88,791
144,220,164,230,1,3,2,-2.635,0.084,1.827,41,2.433,610.604,1,3,1887.95,602.4,3.977,3.486,4940.31,8462.11,790
167,400,160,380,1,3,1,-2.543,0.089,0.232,15,2.781,159.895,0,3,1884,602.4,3.978,3.487,4940.34,8482.75,789
200,450,178,650,1,2,1,-2.927,0.091,3.508,31,2.776,391.367,1,3,1885.31,598.4,3.978,3.487,4940.34,8510.02,788
165,250,153,210,1,3,1,-2.474,0.094,2.173,20,3.615,169.712,1,3,1883.25,600,3.978,3.488,4940.31,8505.31,787
160,440,175,590,1,2,1,-2.391,0.094,0.005,37,2.617,455.754,0,3,1880.84,600.8,3.978,3.487,4940.31,8481.28,786
260,375,223,780,1,1,1,-2.524,0.099,0.976,22,3.031,258.368,1,3,1879.36,596.8,3.978,3.488,4904.28,8487.75,785
130,195,166,170,1,3,1,-2.882,0.104,0.189,24,2.624,302.599,0,3,1877.01,598,3.977,3.487,4904.34,8447.61,784
140,220,193,260,1,3,1,-2.132,0.106,2.139,37,2.668,384.899,1,3,1875.33,595.2,3.977,3.488,4904.38,8475.12,783
150,185,156,260,1,3,1,-2.426,0.114,0,39,2.753,547.911,0,3,1872.2,594,3.976,3.488,4904.36,8480.42,782
150,275,164,420,1,3,1,-2.087,0.118,1.492,31,3.233,371.607,1,3,1864.94,590.375,3.982,3.711,4844,8606.99,781
217,425,171,930,1,1,1,-2.343,0.024,2.47,45,3.408,547.959,1,3,1868.56,588,3.971,3.791,4796.38,8546.41,780
160,290,179,230,1,2,1,-2.441,0.055,0.376,15,3.088,173.602,1,3,1874.72,596,3.975,3.493,4868.34,8496.25,779
240,425,197,850,1,1,1,-2.439,0.057,0.23,15,3.024,177.312,1,3,1873.47,594,3.976,3.489,4904.31,8478.94,778
261,435,167,910,1,1,1,-2.862,0.07,3.06,34,2.74,418.368,1,3,1870.91,592,3.976,3.489,4904.22,8453.25,777
160,420,183,560,1,2,1,-2.545,0.071,2.685,17,2.753,171.772,1,3,1868.25,592,3.976,3.488,4868.22,8495.88,776
160,350,166,490,1,2,1,-2.25,0.076,0.005,42,3.318,552.402,1,3,1864.75,590.4,3.975,3.49,4868.38,8464,775
180,375,200,470,1,1,1,-2.529,0.082,0.176,35,2.94,428.648,1,3,1862.91,590.4,3.976,3.49,4868.31,8461.66,774
150,235,161,270,1,2,1,-2.348,0.087,1.333,14,2.451,214.044,1,3,1860.75,588,3.976,3.491,4868.41,8446.72,773
150,250,180,380,1,3,1,-2.406,0.09,0.323,15,3.043,176.207,0,3,1859.22,588,3.976,3.49,4832.34,8451,772
190,280,231,450,1,1,1,-2.351,0.084,0.871,14,3.762,139.432,1,2,1857.72,584,3.975,3.491,4832.38,8439.19,771
167,370,173,350,1,3,1,-2.351,0.084,1.323,28,3,349.762,1,2,1855.88,584.8,3.976,3.49,4832.34,8440.94,770
135,315,165,230,1,3,1,-2.574,0.094,2.842,64,3.249,735.894,1,2,1854.25,586,3.975,3.491,4832.31,8412.03,769
210,750,267,710,1,1,1,-2.339,0.097,0.736,28,3.605,291.06,1,2,1852.38,582,3.976,3.491,4832.38,8413.03,768
150,180,178,240,1,3,1,-2.327,0.109,0.702,28,3.203,327.583,1,2,1850.19,583.2,3.975,3.491,4832.38,8395.34,767
157,325,172,390,1,3,2,-2.291,0.144,0.511,14,4.15,126.395,1,2,1849.16,581,3.975,3.492,4796.25,8419.62,766
160,270,193,190,1,3,2,-2.012,0.19,0.717,22,3.927,216.338,1,2,1845.72,578,3.975,3.492,4796.31,8397.84,765
160,425,181,570,1,2,1,-2.904,0.012,0.904,38,3.098,441.742,1,3,1845.12,580,3.975,3.493,4796.34,8430.84,764
140,310,168,230,1,3,1,-2.755,0.019,2.346,46,3.481,528.536,1,3,1843.44,580,3.974,3.492,4796.34,8410.62,763
200,350,171,440,1,1,1,-2.946,0.02,3.286,44,3.009,521.131,1,3,1842.16,579,3.974,3.492,4796.31,8398.16,762
250,515,184,560,1,1,0,-2.194,0.028,0.311,63,4.093,595.723,0,3,1841.44,581,3.974,3.494,4796.22,8424.72,761
155,255,154,210,1,3,1,-2.69,0.031,0,25,3.434,302.156,1,3,1839.44,578.4,3.974,3.492,4796.31,8393.69,760
200,380,228,610,1,1,1,-2.894,0.043,2.865,54,3.012,665.118,1,3,1837.59,576,3.974,3.493,4760.34,8408.03,759
130,195,166,170,1,3,1,-2.736,0.045,2.164,28,2.985,381.117,1,3,1833.31,572,3.973,3.493,4760.31,8409,758
130,195,166,170,1,3,1,-2.61,0.05,2.045,45,3.062,590.331,1,3,1824.88,566.437,3.978,3.712,4711,8528.44,757
167,365,175,340,1,3,1,-2.958,0.054,3.036,34,2.633,430.361,1,3,1836.96,570,3.966,3.799,4652.19,8487.26,756
150,335,173,210,1,3,1,-2.801,0.059,0.714,80,3.314,858.022,1,3,1840.29,572,3.969,3.498,4760.35,8420,755
250,365,195,730,1,1,1,-2.172,0.059,0.348,56,4.201,607.507,1,3,1839.71,572,3.97,3.496,4796.35,8429.73,754
150,575,104,540,1,1,1,-2.847,0.069,0,38,2.897,472.42,1,3,1836.03,570,3.97,3.495,4760.35,8389.41,753
150,335,188,350,1,3,1,-2.372,0.07,1.154,32,3.706,290.951,1,3,1833.57,570,3.97,3.496,4760.35,8388.13,752
200,365,237,590,1,1,1,-2.872,0.082,2.655,14,2.497,186.943,1,3,1831.29,570.4,3.97,3.497,4760.35,8370.62,751
410,970,206,920,1,1,1,-2.868,0.09,1.055,26,2.963,307.264,0,3,1829.09,568,3.97,3.497,4760.39,8359.2,750
150,255,176,390,1,3,1,-2.605,0.09,0,15,2.938,177.985,1,3,1828.03,568,3.97,3.497,4760.38,8381.18,749
160,420,183,560,1,2,1,-2.439,0.092,0.361,56,3.909,566.407,0,3,1825.73,568,3.97,3.497,4724.26,8389.31,748
250,450,211,490,1,1,0,-2.58,0.098,0.995,28,3.294,310.44,1,3,1823.49,566,3.97,3.498,4724.2,8383.59,747
145,170,168,190,1,2,1,-2.68,0.099,1.161,13,2.709,149.499,1,3,1822.09,566,3.97,3.498,4724.38,8379.93,746
150,250,180,380,1,3,1,-2.577,0.1,0.409,28,2.984,342.663,1,3,1820.61,566,3.97,3.498,4724.19,8393.53,745
135,130,164,560,0,2,0,-2.837,0.013,1.892,38,3.189,431.059,1,3,168,342.8571429,3.97,3.499,4724.51,8355.43,744
150,250,180,380,1,3,1,-2.791,0.03,3.056,20,2.2,324.509,1,3,1799.55,556.8,3.968,3.983,2024.25,5742.11,727
261,505,188,550,1,1,0,-2.79,0.031,2.427,30,3.193,335.392,1,3,1796.76,554,3.967,3.503,4652.34,8320.41,726
135,255,161,230,1,3,1,-2.563,0.031,0,25,3.492,299.319,1,3,1794.86,551.2,3.967,3.502,4616.33,8330.28,725
241,410,177,900,1,1,1,-2.896,0.032,3.342,26,2.76,330.953,0,3,1793.03,552,3.967,3.503,4616.36,8341.83,724
160,440,198,520,1,3,1,-2.632,0.032,3.118,46,3.599,514.551,0,3,1791.58,551,3.967,3.503,4616.42,8352.58,723
200,365,232,340,1,1,1,-2.875,0.034,3.394,44,3.086,510.174,1,3,1789.64,549.6,3.967,3.504,4616.36,8351.62,722
180,450,200,430,1,2,1,-2.785,0.036,2.596,80,3.251,878.288,0,3,1787.78,550,3.967,3.504,4616.39,8339.66,721
250,425,197,890,1,1,1,-2.585,0.039,1.626,15,2.951,178.21,1,3,1785.31,548,3.967,3.505,4580.36,8285.64,720
123,190,200,190,1,3,1,-2.886,0.041,3.16,26,2.703,337.873,1,3,1784.06,548,3.967,3.506,4580.34,8329.5,719
190,460,261,710,1,1,1,-2.694,0.044,2.325,34,2.821,435.364,1,3,1782.72,544,3.967,3.505,4580.33,8340.91,718
130,160,194,710,0,3,0,-2.691,0.046,0,77,2.868,846.546,0,3,1781.61,546,3.967,3.506,4580.36,8350.89,717
180,430,209,410,1,1,1,-2.62,0.049,2.117,28,3.101,369.232,1,3,1779.66,544.9741667,3.967,3.506,4580.23,8300.17,716
160,230,165,260,1,2,1,-2.817,0.05,2.826,54,3.088,651.656,1,3,1778.47,545,3.967,3.505,4580.31,8287.17,715
160,400,193,540,1,1,1,-2.482,0.051,2.23,45,3.204,568.378,1,3,1776.78,544,3.966,3.506,4580.31,8308.5,714
250,385,217,770,1,1,1,-2.468,0.058,0.631,42,3.133,570.329,1,3,1775.88,544,3.966,3.507,4580.31,8278.44,713
190,390,244,460,1,1,1,-2.565,0.059,1.14,15,3.034,173.298,1,3,1774.22,542,3.966,3.506,4544.38,8277.81,712
140,225,156,270,1,3,1,-2.144,0.06,1.955,31,3.232,371.739,1,3,1771.25,539.2,3.965,3.507,4544.31,8279.94,711
155,235,167,230,1,3,1,-2.595,0.063,3.736,17,2.678,174.618,1,3,1761.69,537.594,3.968,3.724,4494,8451.81,710
180,410,188,550,1,1,1,-2.911,0.064,3.079,34,2.633,431.422,0,3,197016.9,3082.48875,4.262,3.297,76089.12,76089.12,709
130,95,176,550,0,2,0,-2.558,0.066,0.931,30,2.911,361.337,1,3,1792.48,536,3.955,3.481,5300.35,9707.74,708
180,340,206,360,1,1,1,-2.859,0.068,2.413,26,2.896,315.39,0,3,1799.46,544.8186,3.96,3.521,4618.56,8461.89,707
260,390,215,810,1,1,1,-2.555,0.069,1.854,15,2.925,179.798,1,3,1800.26,546,3.96,3.518,4652.19,8404.42,706
160,340,171,470,1,2,1,-2.551,0.071,2.292,28,2.969,346.461,1,3,1799.68,544,3.961,3.517,4652.32,8410.79,705
250,440,216,480,1,1,0,-2.356,0.071,1.851,14,3.787,122.581,1,3,1797.15,544,3.961,3.518,4652.35,8358.88,704
130,100,167,480,0,2,0,-2.647,0.072,2.373,41,2.501,593.87,1,3,1795.14,544,3.962,3.517,4652.22,8360.35,703
180,360,194,380,1,2,1,-2.646,0.072,2.598,41,2.546,583.402,1,3,1793.12,540,3.961,3.516,4616.29,8377.02,702
140,330,273,290,1,3,1,-2.646,0.073,2.391,41,2.55,582.533,1,3,1790.88,540,3.961,3.517,4616.35,8378.31,701
150,250,168,330,1,3,1,-2.833,0.076,3.041,14,2.524,185.499,1,3,1788.29,540,3.962,3.517,4616.29,8346.41,700
180,390,256,740,1,2,1,-2.768,0.081,0,38,2.958,464.73,1,3,1786.27,542,3.962,3.517,4616.32,8371.49,699
